datetimePST,stage_ft,stage_m,Ivel_ft.s,Avel_ft.s,Discharge_cfs,StageCorrToUSGS,Overtopping_CDECDatum33.5ft,Overtopping_USGSSurvey32.3ft,Overtopping_ProposedCDECCorr33.5ft
1/25/2016 16:30,29.7,9.05255971,3.22,3.19,24596.62,27.75,0,0,0
1/25/2016 16:45,29.7,9.05255971,3.2,3.18,24510.78,27.75,0,0,0
1/25/2016 17:00,29.7,9.05255971,3.21,3.19,24586.5,27.75,0,0,0
1/25/2016 17:15,29.7,9.05255971,3.21,3.19,24547.87,27.75,0,0,0
1/25/2016 17:30,29.7,9.05255971,3.28,3.23,24864.14,27.75,0,0,0
1/25/2016 17:45,29.69,9.04951171,3.26,3.22,24801.57,27.74,0,0,0
1/25/2016 18:00,29.7,9.05255971,3.26,3.22,24791.92,27.75,0,0,0
1/25/2016 18:15,29.69,9.04951171,3.24,3.21,24710.12,27.74,0,0,0
1/25/2016 18:30,29.69,9.04951171,3.21,3.19,24579.3,27.74,0,0,0
1/25/2016 18:45,29.7,9.05255971,3.25,3.21,24735.22,27.75,0,0,0
1/25/2016 19:00,29.7,9.05255971,3.28,3.23,24896.23,27.75,0,0,0
1/25/2016 19:15,29.69,9.04951171,3.25,3.22,24762.67,27.74,0,0,0
1/25/2016 19:30,29.69,9.04951171,3.29,3.24,24923.69,27.74,0,0,0
1/25/2016 19:45,29.68,9.046463711,3.19,3.18,24485.9,27.73,0,0,0
1/25/2016 20:00,29.68,9.046463711,3.25,3.21,24727.43,27.73,0,0,0
1/25/2016 20:15,29.69,9.04951171,3.1,3.13,24058.28,27.74,0,0,0
1/25/2016 20:30,29.68,9.046463711,3.34,3.27,25162.23,27.73,0,0,0
1/25/2016 20:45,29.68,9.046463711,3.25,3.22,24751.89,27.73,0,0,0
1/25/2016 21:00,29.68,9.046463711,3.2,3.19,24516.51,27.73,0,0,0
1/25/2016 21:15,29.68,9.046463711,3.26,3.22,24755.78,27.73,0,0,0
1/25/2016 21:30,29.67,9.043415711,3.27,3.23,24828.68,27.72,0,0,0
1/25/2016 21:45,29.68,9.046463711,3.31,3.25,25010.11,27.73,0,0,0
1/25/2016 22:00,29.67,9.043415711,3.18,3.17,24411.5,27.72,0,0,0
1/25/2016 22:15,29.67,9.043415711,3.19,3.18,24467.77,27.72,0,0,0
1/25/2016 22:30,29.66,9.040367711,3.16,3.16,24299,27.71,0,0,0
1/25/2016 22:45,29.66,9.040367711,3.27,3.22,24787.52,27.71,0,0,0
1/25/2016 23:00,29.66,9.040367711,3.23,3.2,24638.5,27.71,0,0,0
1/25/2016 23:15,29.66,9.040367711,3.22,3.2,24562.51,27.71,0,0,0
1/25/2016 23:30,29.65,9.037319711,3.21,3.19,24520.09,27.7,0,0,0
1/25/2016 23:45,29.65,9.037319711,3.24,3.21,24651.39,27.7,0,0,0
1/26/2016 0:00,29.65,9.037319711,3.13,3.14,24157.66,27.7,0,0,0
1/26/2016 0:15,29.64,9.034271711,3.09,3.12,23974.19,27.69,0,0,0
1/26/2016 0:30,29.64,9.034271711,3.24,3.21,24669.13,27.69,0,0,0
1/26/2016 0:45,29.64,9.034271711,3.33,3.26,25030.85,27.69,0,0,0
1/26/2016 1:00,29.63,9.031223711,3.2,3.18,24439.12,27.68,0,0,0
1/26/2016 1:15,29.62,9.028175711,3.28,3.23,24789.41,27.67,0,0,0
1/26/2016 1:30,29.62,9.028175711,3.29,3.24,24848.35,27.67,0,0,0
1/26/2016 1:45,29.62,9.028175711,3.29,3.24,24864.53,27.67,0,0,0
1/26/2016 2:00,29.61,9.025127711,3.34,3.27,25077.21,27.66,0,0,0
1/26/2016 2:15,29.61,9.025127711,3.25,3.21,24655.13,27.66,0,0,0
1/26/2016 2:30,29.61,9.025127711,3.24,3.21,24633.96,27.66,0,0,0
1/26/2016 2:45,29.6,9.022079711,3.33,3.26,25016.63,27.65,0,0,0
1/26/2016 3:00,29.59,9.019031711,3.33,3.26,25007.19,27.64,0,0,0
1/26/2016 3:15,29.59,9.019031711,3.22,3.2,24503.53,27.64,0,0,0
1/26/2016 3:30,29.58,9.015983712,3.23,3.2,24550.53,27.63,0,0,0
1/26/2016 3:45,29.58,9.015983712,3.24,3.21,24606.22,27.63,0,0,0
1/26/2016 4:00,29.58,9.015983712,3.33,3.26,24977.77,27.63,0,0,0
1/26/2016 4:15,29.57,9.012935712,3.36,3.28,25121.9,27.62,0,0,0
1/26/2016 4:30,29.56,9.009887712,3.31,3.25,24887.2,27.61,0,0,0
1/26/2016 4:45,29.56,9.009887712,3.27,3.23,24713.82,27.61,0,0,0
1/26/2016 5:00,29.56,9.009887712,3.35,3.27,25055.69,27.61,0,0,0
1/26/2016 5:15,29.55,9.006839712,3.31,3.25,24856.03,27.6,0,0,0
1/26/2016 5:30,29.55,9.006839712,3.45,3.33,25493.6,27.6,0,0,0
1/26/2016 5:45,29.54,9.003791712,3.39,3.29,25197.68,27.59,0,0,0
1/26/2016 6:00,29.53,9.000743712,3.28,3.23,24716.39,27.58,0,0,0
1/26/2016 6:15,29.53,9.000743712,3.22,3.19,24420.27,27.58,0,0,0
1/26/2016 6:30,29.52,8.997695712,3.37,3.28,25094.3,27.57,0,0,0
1/26/2016 6:45,29.51,8.994647712,3.43,3.32,25350.84,27.56,0,0,0
1/26/2016 7:00,29.51,8.994647712,3.29,3.24,24736.46,27.56,0,0,0
1/26/2016 7:15,29.5,8.991599712,3.19,3.18,24268.28,27.55,0,0,0
1/26/2016 7:30,29.49,8.988551712,3.27,3.22,24618.46,27.54,0,0,0
1/26/2016 7:45,29.47,8.982455713,3.26,3.22,24583.08,27.52,0,0,0
1/26/2016 8:00,29.47,8.982455713,3.24,3.21,24484.15,27.52,0,0,0
1/26/2016 8:15,29.47,8.982455713,3.41,3.31,25247.6,27.52,0,0,0
1/26/2016 8:30,29.46,8.979407713,3.23,3.2,24417.26,27.51,0,0,0
1/26/2016 8:45,29.46,8.979407713,3.27,3.22,24582.18,27.51,0,0,0
1/26/2016 9:00,29.45,8.976359713,3.4,3.3,25172.26,27.5,0,0,0
1/26/2016 9:15,29.44,8.973311713,3.34,3.27,24889.44,27.49,0,0,0
1/26/2016 9:30,29.44,8.973311713,3.26,3.22,24510.13,27.49,0,0,0
1/26/2016 9:45,29.42,8.967215713,3.25,3.21,24478.4,27.47,0,0,0
1/26/2016 10:00,29.42,8.967215713,3.26,3.22,24509.45,27.47,0,0,0
1/26/2016 10:15,29.41,8.964167713,3.17,3.16,24085.11,27.46,0,0,0
1/26/2016 10:30,29.41,8.964167713,3.22,3.19,24298.8,27.46,0,0,0
1/26/2016 10:45,29.4,8.961119713,3.2,3.18,24213.94,27.45,0,0,0
1/26/2016 11:00,29.39,8.958071713,3.28,3.23,24590.21,27.44,0,0,0
1/26/2016 11:15,29.38,8.955023713,3.22,3.2,24289.5,27.43,0,0,0
1/26/2016 11:30,29.38,8.955023713,3.15,3.16,23987.63,27.43,0,0,0
1/26/2016 11:45,29.37,8.951975714,3.18,3.17,24086.48,27.42,0,0,0
1/26/2016 12:00,29.36,8.948927714,3.19,3.18,24134.98,27.41,0,0,0
1/26/2016 12:15,29.36,8.948927714,3.13,3.15,23891.28,27.41,0,0,0
1/26/2016 12:30,29.35,8.945879714,3.21,3.19,24233.76,27.4,0,0,0
1/26/2016 12:45,29.34,8.942831714,3.22,3.19,24244.28,27.39,0,0,0
1/26/2016 13:00,29.33,8.939783714,3.24,3.21,24331.57,27.38,0,0,0
1/26/2016 13:15,29.32,8.936735714,3.27,3.23,24462.94,27.37,0,0,0
1/26/2016 13:30,29.32,8.936735714,3.19,3.18,24118.48,27.37,0,0,0
1/26/2016 13:45,29.31,8.933687714,3.14,3.15,23870.57,27.36,0,0,0
1/26/2016 14:00,29.3,8.930639714,3.16,3.16,23960.68,27.35,0,0,0
1/26/2016 14:15,29.29,8.927591714,3.24,3.21,24276.75,27.34,0,0,0
1/26/2016 14:30,29.28,8.924543714,3.28,3.23,24463.43,27.33,0,0,0
1/26/2016 14:45,29.27,8.921495715,3.15,3.15,23864.16,27.32,0,0,0
1/26/2016 15:00,29.26,8.918447715,3.34,3.27,24717.51,27.31,0,0,0
1/26/2016 15:15,29.25,8.915399715,3.26,3.22,24341.84,27.3,0,0,0
1/26/2016 15:30,29.24,8.912351715,3.21,3.19,24095.54,27.29,0,0,0
1/26/2016 15:45,29.23,8.909303715,3.19,3.18,24025.89,27.28,0,0,0
1/26/2016 16:00,29.23,8.909303715,3.07,3.11,23489,27.28,0,0,0
1/26/2016 16:15,29.21,8.903207715,3.18,3.17,23956.51,27.26,0,0,0
1/26/2016 16:30,29.2,8.900159715,3.31,3.25,24526.12,27.25,0,0,0
1/26/2016 16:45,29.18,8.894063715,3.28,3.23,24370,27.23,0,0,0
1/26/2016 17:00,29.18,8.894063715,3.09,3.12,23523.22,27.23,0,0,0
1/26/2016 17:15,29.18,8.894063715,3.15,3.16,23791.34,27.23,0,0,0
1/26/2016 17:30,29.16,8.887967716,3.17,3.17,23841.29,27.21,0,0,0
1/26/2016 17:45,29.15,8.884919716,3.28,3.23,24341.72,27.2,0,0,0
1/26/2016 18:00,29.14,8.881871716,3.21,3.19,24025.48,27.19,0,0,0
1/26/2016 18:15,29.13,8.878823716,3.15,3.16,23732.99,27.18,0,0,0
1/26/2016 18:30,29.12,8.875775716,3.14,3.15,23671.86,27.17,0,0,0
1/26/2016 18:45,29.1,8.869679716,3.14,3.15,23671.02,27.15,0,0,0
1/26/2016 19:00,29.09,8.866631716,3.11,3.13,23522.76,27.14,0,0,0
1/26/2016 19:15,29.08,8.863583716,3.18,3.17,23801.21,27.13,0,0,0
1/26/2016 19:30,29.07,8.860535717,3.32,3.25,24419.47,27.12,0,0,0
1/26/2016 19:45,29.06,8.857487717,3.25,3.21,24087.16,27.11,0,0,0
1/26/2016 20:00,29.05,8.854439717,3.19,3.18,23815.16,27.1,0,0,0
1/26/2016 20:15,29.03,8.848343717,3.19,3.18,23812.83,27.08,0,0,0
1/26/2016 20:30,29.03,8.848343717,3.2,3.19,23867.03,27.08,0,0,0
1/26/2016 20:45,29.01,8.842247717,3.29,3.23,24210.73,27.06,0,0,0
1/26/2016 21:00,29,8.839199717,3.3,3.25,24279.91,27.05,0,0,0
1/26/2016 21:15,28.98,8.833103717,3.14,3.15,23550.87,27.03,0,0,0
1/26/2016 21:30,28.97,8.830055717,3.34,3.27,24423,27.02,0,0,0
1/26/2016 21:45,28.96,8.827007718,3.24,3.21,23970.26,27.01,0,0,0
1/26/2016 22:00,28.95,8.823959718,3.21,3.19,23829.65,27,0,0,0
1/26/2016 22:15,28.93,8.817863718,3.12,3.13,23387.77,26.98,0,0,0
1/26/2016 22:30,28.92,8.814815718,3.26,3.22,24016.35,26.97,0,0,0
1/26/2016 22:45,28.9,8.808719718,3.23,3.2,23840.64,26.95,0,0,0
1/26/2016 23:00,28.88,8.802623718,3.25,3.21,23926.18,26.93,0,0,0
1/26/2016 23:15,28.87,8.799575718,3.24,3.21,23864.69,26.92,0,0,0
1/26/2016 23:30,28.86,8.796527719,3.21,3.19,23747.05,26.91,0,0,0
1/26/2016 23:45,28.85,8.793479719,3.17,3.17,23536.57,26.9,0,0,0
1/27/2016 0:00,28.83,8.787383719,3.16,3.16,23499.72,26.88,0,0,0
1/27/2016 0:15,28.82,8.784335719,3.22,3.2,23737.19,26.87,0,0,0
1/27/2016 0:30,28.81,8.781287719,3.22,3.2,23742.82,26.86,0,0,0
1/27/2016 0:45,28.79,8.775191719,3.21,3.19,23672.29,26.84,0,0,0
1/27/2016 1:00,28.77,8.769095719,3.24,3.21,23779.48,26.82,0,0,0
1/27/2016 1:15,28.76,8.76604772,3.23,3.2,23704.19,26.81,0,0,0
1/27/2016 1:30,28.74,8.75995172,3.17,3.17,23460.47,26.79,0,0,0
1/27/2016 1:45,28.73,8.75690372,3.21,3.19,23607,26.78,0,0,0
1/27/2016 2:00,28.71,8.75080772,3.2,3.18,23537.32,26.76,0,0,0
1/27/2016 2:15,28.7,8.74775972,3.13,3.14,23213.35,26.75,0,0,0
1/27/2016 2:30,28.69,8.74471172,3.19,3.18,23460.02,26.74,0,0,0
1/27/2016 2:45,28.67,8.73861572,3.27,3.23,23804.28,26.72,0,0,0
1/27/2016 3:00,28.65,8.732519721,3.28,3.23,23847.4,26.7,0,0,0
1/27/2016 3:15,28.64,8.729471721,3.19,3.18,23414.14,26.69,0,0,0
1/27/2016 3:30,28.62,8.723375721,3.28,3.23,23799.32,26.67,0,0,0
1/27/2016 3:45,28.61,8.720327721,3.21,3.19,23495.1,26.66,0,0,0
1/27/2016 4:00,28.6,8.717279721,3.2,3.18,23412.21,26.65,0,0,0
1/27/2016 4:15,28.58,8.711183721,3.18,3.17,23337.83,26.63,0,0,0
1/27/2016 4:30,28.57,8.708135721,3.16,3.16,23213.96,26.62,0,0,0
1/27/2016 4:45,28.56,8.705087721,3.24,3.21,23574.12,26.61,0,0,0
1/27/2016 5:00,28.53,8.695943722,3.16,3.16,23199.23,26.58,0,0,0
1/27/2016 5:15,28.52,8.692895722,3.25,3.21,23547.96,26.57,0,0,0
1/27/2016 5:30,28.5,8.686799722,3.16,3.16,23176.3,26.55,0,0,0
1/27/2016 5:45,28.48,8.680703722,3.18,3.17,23239.46,26.53,0,0,0
1/27/2016 6:00,28.47,8.677655722,3.2,3.19,23306.51,26.52,0,0,0
1/27/2016 6:15,28.46,8.674607722,3.14,3.15,23018.53,26.51,0,0,0
1/27/2016 6:30,28.44,8.668511723,3.21,3.19,23307.5,26.49,0,0,0
1/27/2016 6:45,28.41,8.659367723,3.27,3.23,23553.11,26.46,0,0,0
1/27/2016 7:00,28.4,8.656319723,3.18,3.17,23139.94,26.45,0,0,0
1/27/2016 7:15,28.39,8.653271723,3.14,3.15,22950.76,26.44,0,0,0
1/27/2016 7:30,28.37,8.647175723,3.17,3.16,23054.12,26.42,0,0,0
1/27/2016 7:45,28.35,8.641079724,3.21,3.19,23211.42,26.4,0,0,0
1/27/2016 8:00,28.34,8.638031724,3.15,3.16,22974.24,26.39,0,0,0
1/27/2016 8:15,28.32,8.631935724,3.18,3.17,23082.04,26.37,0,0,0
1/27/2016 8:30,28.31,8.628887724,3.25,3.21,23339.68,26.36,0,0,0
1/27/2016 8:45,28.29,8.622791724,3.25,3.21,23334.45,26.34,0,0,0
1/27/2016 9:00,28.28,8.619743724,3.09,3.12,22619.17,26.33,0,0,0
1/27/2016 9:15,28.25,8.610599725,3.06,3.1,22499.74,26.3,0,0,0
1/27/2016 9:30,28.24,8.607551725,3.08,3.11,22562.03,26.29,0,0,0
1/27/2016 9:45,28.22,8.601455725,3.05,3.1,22434.11,26.27,0,0,0
1/27/2016 10:00,28.2,8.595359725,3.18,3.17,22932.26,26.25,0,0,0
1/27/2016 10:15,28.18,8.589263725,3.19,3.18,22966.49,26.23,0,0,0
1/27/2016 10:30,28.17,8.586215725,3.09,3.12,22533.13,26.22,0,0,0
1/27/2016 10:45,28.16,8.583167725,3.34,3.26,23565.6,26.21,0,0,0
1/27/2016 11:00,28.14,8.577071726,3.14,3.15,22709.17,26.19,0,0,0
1/27/2016 11:15,28.12,8.570975726,3.02,3.08,22175.13,26.17,0,0,0
1/27/2016 11:30,28.1,8.564879726,3.09,3.12,22479.84,26.15,0,0,0
1/27/2016 11:45,28.09,8.561831726,3.18,3.17,22824.26,26.14,0,0,0
1/27/2016 12:00,28.07,8.555735726,3.09,3.12,22442.56,26.12,0,0,0
1/27/2016 12:15,28.05,8.549639726,3.06,3.1,22294.13,26.1,0,0,0
1/27/2016 12:30,28.03,8.543543727,3.02,3.08,22092.9,26.08,0,0,0
1/27/2016 12:45,28.01,8.537447727,2.97,3.05,21871.65,26.06,0,0,0
1/27/2016 13:00,28,8.534399727,3.14,3.15,22560.87,26.05,0,0,0
1/27/2016 13:15,27.98,8.528303727,3.21,3.19,22846.2,26.03,0,0,0
1/27/2016 13:30,27.97,8.525255727,3.03,3.08,22086.72,26.02,0,0,0
1/27/2016 13:45,27.94,8.516111728,3.15,3.16,22581.75,25.99,0,0,0
1/27/2016 14:00,27.93,8.513063728,3.17,3.17,22632.8,25.98,0,0,0
1/27/2016 14:15,27.91,8.506967728,3.03,3.09,22036.36,25.96,0,0,0
1/27/2016 14:30,27.9,8.503919728,3.18,3.17,22656.46,25.95,0,0,0
1/27/2016 14:45,27.87,8.494775728,3.13,3.15,22428.95,25.92,0,0,0
1/27/2016 15:00,27.86,8.491727728,3.34,3.26,23261.78,25.91,0,0,0
1/27/2016 15:15,27.84,8.485631729,3.26,3.22,22919.12,25.89,0,0,0
1/27/2016 15:30,27.82,8.479535729,3.34,3.26,23230.63,25.87,0,0,0
1/27/2016 15:45,27.8,8.473439729,3.22,3.2,22743.23,25.85,0,0,0
1/27/2016 16:00,27.78,8.467343729,3.31,3.25,23086.13,25.83,0,0,0
1/27/2016 16:15,27.77,8.464295729,3.23,3.2,22725.75,25.82,0,0,0
1/27/2016 16:30,27.74,8.455151729,3.21,3.19,22629.15,25.79,0,0,0
1/27/2016 16:45,27.72,8.44905573,3.38,3.29,23312.84,25.77,0,0,0
1/27/2016 17:00,27.7,8.44295973,3.23,3.2,22643.4,25.75,0,0,0
1/27/2016 17:15,27.68,8.43686373,3.38,3.29,23259.59,25.73,0,0,0
1/27/2016 17:30,27.66,8.43076773,3.24,3.21,22673.1,25.71,0,0,0
1/27/2016 17:45,27.63,8.421623731,3.15,3.16,22272.82,25.68,0,0,0
1/27/2016 18:00,27.61,8.415527731,3.24,3.21,22636.44,25.66,0,0,0
1/27/2016 18:15,27.6,8.412479731,3.21,3.19,22489.07,25.65,0,0,0
1/27/2016 18:30,27.57,8.403335731,3.23,3.2,22544.75,25.62,0,0,0
1/27/2016 18:45,27.54,8.394191731,3.18,3.17,22282.27,25.59,0,0,0
1/27/2016 19:00,27.53,8.391143732,3.29,3.24,22726.27,25.58,0,0,0
1/27/2016 19:15,27.5,8.381999732,3.28,3.23,22656.45,25.55,0,0,0
1/27/2016 19:30,27.48,8.375903732,3.27,3.23,22632.56,25.53,0,0,0
1/27/2016 19:45,27.46,8.369807732,3.23,3.2,22410.78,25.51,0,0,0
1/27/2016 20:00,27.43,8.360663733,3.18,3.17,22187.48,25.48,0,0,0
1/27/2016 20:15,27.41,8.354567733,3.16,3.16,22103.52,25.46,0,0,0
1/27/2016 20:30,27.39,8.348471733,3.15,3.16,22030.62,25.44,0,0,0
1/27/2016 20:45,27.36,8.339327733,3.17,3.16,22069.06,25.41,0,0,0
1/27/2016 21:00,27.34,8.333231733,3.13,3.14,21876.65,25.39,0,0,0
1/27/2016 21:15,27.31,8.324087734,3.18,3.17,22053.85,25.36,0,0,0
1/27/2016 21:30,27.28,8.314943734,3.14,3.15,21894.33,25.33,0,0,0
1/27/2016 21:45,27.26,8.308847734,3.2,3.19,22115.63,25.31,0,0,0
1/27/2016 22:00,27.24,8.302751734,3.12,3.14,21765.7,25.29,0,0,0
1/27/2016 22:15,27.21,8.293607735,3.17,3.16,21922.48,25.26,0,0,0
1/27/2016 22:30,27.19,8.287511735,3.16,3.16,21882.33,25.24,0,0,0
1/27/2016 22:45,27.16,8.278367735,3.18,3.17,21928.04,25.21,0,0,0
1/27/2016 23:00,27.13,8.269223735,3.2,3.19,21991.28,25.18,0,0,0
1/27/2016 23:15,27.11,8.263127736,3.2,3.18,21949.64,25.16,0,0,0
1/27/2016 23:30,27.08,8.253983736,3.25,3.21,22111.91,25.13,0,0,0
1/27/2016 23:45,27.05,8.244839736,3.31,3.25,22349.05,25.1,0,0,0
1/28/2016 0:00,27.03,8.238743736,3.06,3.1,21329.49,25.08,0,0,0
1/28/2016 0:15,27,8.229599737,3.22,3.2,21946.04,25.05,0,0,0
1/28/2016 0:30,26.97,8.220455737,3.16,3.16,21650.39,25.02,0,0,0
1/28/2016 0:45,26.94,8.211311737,3.27,3.23,22081.99,24.99,0,0,0
1/28/2016 1:00,26.91,8.202167738,3.19,3.18,21739.52,24.96,0,0,0
1/28/2016 1:15,26.89,8.196071738,3.14,3.15,21504.43,24.94,0,0,0
1/28/2016 1:30,26.86,8.186927738,3.24,3.21,21880.25,24.91,0,0,0
1/28/2016 1:45,26.83,8.177783738,3.29,3.24,22044.26,24.88,0,0,0
1/28/2016 2:00,26.81,8.171687739,3.25,3.21,21847.35,24.86,0,0,0
1/28/2016 2:15,26.78,8.162543739,3.21,3.19,21683.54,24.83,0,0,0
1/28/2016 2:30,26.75,8.153399739,3.23,3.2,21723.71,24.8,0,0,0
1/28/2016 2:45,26.72,8.144255739,3.11,3.13,21230.33,24.77,0,0,0
1/28/2016 3:00,26.69,8.13511174,3.08,3.11,21052.49,24.74,0,0,0
1/28/2016 3:15,26.66,8.12596774,3.14,3.15,21260.82,24.71,0,0,0
1/28/2016 3:30,26.63,8.11682374,3.23,3.2,21625.59,24.68,0,0,0
1/28/2016 3:45,26.61,8.110727741,3.2,3.19,21483.67,24.66,0,0,0
1/28/2016 4:00,26.57,8.098535741,3.11,3.13,21072.2,24.62,0,0,0
1/28/2016 4:15,26.54,8.089391741,3.15,3.16,21228.11,24.59,0,0,0
1/28/2016 4:30,26.52,8.083295741,3.1,3.12,20977.8,24.57,0,0,0
1/28/2016 4:45,26.48,8.071103742,3.21,3.19,21373.02,24.53,0,0,0
1/28/2016 5:00,26.46,8.065007742,3.26,3.22,21575.81,24.51,0,0,0
1/28/2016 5:15,26.43,8.055863742,3.06,3.1,20751.32,24.48,0,0,0
1/28/2016 5:30,26.4,8.046719743,3.2,3.18,21270.78,24.45,0,0,0
1/28/2016 5:45,26.37,8.037575743,3.17,3.16,21104.49,24.42,0,0,0
1/28/2016 6:00,26.34,8.028431743,3.15,3.16,21017.14,24.39,0,0,0
1/28/2016 6:15,26.31,8.019287743,3.08,3.11,20705.28,24.36,0,0,0
1/28/2016 6:30,26.28,8.010143744,3.05,3.1,20579.91,24.33,0,0,0
1/28/2016 6:45,26.26,8.004047744,3.16,3.16,20963.28,24.31,0,0,0
1/28/2016 7:00,26.22,7.991855744,3.06,3.1,20531.89,24.27,0,0,0
1/28/2016 7:15,26.18,7.979663745,3.14,3.15,20821.04,24.23,0,0,0
1/28/2016 7:30,26.14,7.967471745,3.23,3.2,21121.99,24.19,0,0,0
1/28/2016 7:45,26.1,7.955279745,3.29,3.24,21337.2,24.15,0,0,0
1/28/2016 8:00,26.06,7.943087746,3.24,3.21,21106.23,24.11,0,0,0
1/28/2016 8:15,26.02,7.930895746,3,3.07,20130.76,24.07,0,0,0
1/28/2016 8:30,25.98,7.918703747,3.02,3.08,20149.24,24.03,0,0,0
1/28/2016 8:45,25.94,7.906511747,3.11,3.13,20483.09,23.99,0,0,0
1/28/2016 9:00,25.9,7.894319747,3.1,3.13,20392.88,23.95,0,0,0
1/28/2016 9:15,25.86,7.882127748,3.11,3.13,20415.07,23.91,0,0,0
1/28/2016 9:30,25.81,7.866887748,3.12,3.14,20380.23,23.86,0,0,0
1/28/2016 9:45,25.77,7.854695749,3.1,3.13,20290.57,23.82,0,0,0
1/28/2016 10:00,25.73,7.842503749,3.1,3.13,20246.08,23.78,0,0,0
1/28/2016 10:15,25.69,7.830311749,3.15,3.15,20382.06,23.74,0,0,0
1/28/2016 10:30,25.65,7.81811975,3.16,3.16,20403.42,23.7,0,0,0
1/28/2016 10:45,25.61,7.80592775,3.28,3.23,20823.33,23.66,0,0,0
1/28/2016 11:00,25.57,7.793735751,3.3,3.24,20843.72,23.62,0,0,0
1/28/2016 11:15,25.53,7.781543751,3.16,3.16,20277.97,23.58,0,0,0
1/28/2016 11:30,25.49,7.769351751,3.14,3.15,20168.79,23.54,0,0,0
1/28/2016 11:45,25.45,7.757159752,3.16,3.16,20188.99,23.5,0,0,0
1/28/2016 12:00,25.41,7.744967752,3.29,3.24,20653.82,23.46,0,0,0
1/28/2016 12:15,25.37,7.732775753,3.19,3.18,20214.97,23.42,0,0,0
1/28/2016 12:30,25.33,7.720583753,3.26,3.22,20442.47,23.38,0,0,0
1/28/2016 12:45,25.28,7.705343753,3.16,3.16,20060.65,23.33,0,0,0
1/28/2016 13:00,25.24,7.693151754,3.16,3.16,19991.17,23.29,0,0,0
1/28/2016 13:15,25.21,7.684007754,3.16,3.16,19968.66,23.26,0,0,0
1/28/2016 13:30,25.17,7.671815755,3.23,3.2,20181.03,23.22,0,0,0
1/28/2016 13:45,25.14,7.662671755,3.1,3.12,19675.19,23.19,0,0,0
1/28/2016 14:00,25.1,7.650479755,3.1,3.12,19637.33,23.15,0,0,0
1/28/2016 14:15,25.08,7.644383755,3.09,3.12,19600.91,23.13,0,0,0
1/28/2016 14:30,25.06,7.638287756,3.23,3.2,20081.36,23.11,0,0,0
1/28/2016 14:45,25.04,7.632191756,3.13,3.15,19719.25,23.09,0,0,0
1/28/2016 15:00,25.02,7.626095756,3.17,3.17,19827.41,23.07,0,0,0
1/28/2016 15:15,25,7.619999756,3.18,3.17,19839.39,23.05,0,0,0
1/28/2016 15:30,24.97,7.610855757,3.16,3.16,19743.92,23.02,0,0,0
1/28/2016 15:45,24.95,7.604759757,3.22,3.2,19962.4,23,0,0,0
1/28/2016 16:45,24.87,7.580375757,2.89,3,18662.5,22.92,0,0,0
1/28/2016 17:00,24.85,7.574279758,3.03,3.08,19136.12,22.9,0,0,0
1/28/2016 17:15,24.82,7.565135758,3.06,3.1,19224.36,22.87,0,0,0
1/28/2016 17:30,24.79,7.555991758,3.02,3.08,19070.53,22.84,0,0,0
1/28/2016 17:45,24.76,7.546847759,3.08,3.11,19247.53,22.81,0,0,0
1/28/2016 18:45,24.72,7.534655759,2.78,2.94,18117.47,22.77,0,0,0
1/28/2016 19:00,24.71,7.531607759,2.91,3.02,18602.63,22.76,0,0,0
1/28/2016 20:00,24.63,7.50722376,2.81,2.95,18150.72,22.68,0,0,0
1/28/2016 21:00,24.54,7.479791761,2.78,2.94,17962.22,22.59,0,0,0
1/28/2016 21:15,24.52,7.473695761,3.04,3.09,18886.03,22.57,0,0,0
1/28/2016 21:30,24.51,7.470647761,3.01,3.07,18765.95,22.56,0,0,0
1/28/2016 21:45,24.49,7.464551761,2.94,3.03,18485.14,22.54,0,0,0
1/28/2016 22:00,24.47,7.458455761,3,3.07,18699.89,22.52,0,0,0
1/28/2016 22:15,24.45,7.452359762,2.96,3.04,18545.75,22.5,0,0,0
1/28/2016 22:30,24.43,7.446263762,2.96,3.05,18537.39,22.48,0,0,0
1/28/2016 22:45,24.42,7.443215762,2.93,3.03,18403.94,22.47,0,0,0
1/28/2016 23:00,24.4,7.437119762,3.01,3.07,18669.45,22.45,0,0,0
1/28/2016 23:15,24.37,7.427975762,2.98,3.06,18548.67,22.42,0,0,0
1/28/2016 23:30,24.33,7.415783763,2.91,3.02,18267.39,22.38,0,0,0
1/28/2016 23:45,24.3,7.406639763,2.9,3.01,18174.35,22.35,0,0,0
1/29/2016 0:00,24.27,7.397495763,2.89,3,18130.52,22.32,0,0,0
1/29/2016 0:15,24.25,7.391399764,2.88,3,18069.74,22.3,0,0,0
1/29/2016 0:30,24.22,7.382255764,2.81,2.96,17802,22.27,0,0,0
1/29/2016 0:45,24.2,7.376159764,2.85,2.98,17925.27,22.25,0,0,0
1/29/2016 1:00,24.18,7.370063764,2.89,3,18056.86,22.23,0,0,0
1/29/2016 1:15,24.16,7.363967764,2.89,3,18028.03,22.21,0,0,0
1/29/2016 1:30,24.14,7.357871765,2.92,3.02,18110.24,22.19,0,0,0
1/29/2016 1:45,24.12,7.351775765,2.84,2.97,17801.31,22.17,0,0,0
1/29/2016 2:00,24.09,7.342631765,2.84,2.98,17804.46,22.14,0,0,0
1/29/2016 2:15,24.09,7.342631765,2.76,2.93,17503.81,22.14,0,0,0
