datePST,timePST,stage_ft
20160315,400,35.95
20160315,415,35.96
20160315,430,35.98
20160315,445,35.99
20160315,500,35.98
20160315,515,35.97
20160315,530,35.97
20160315,545,35.97
20160315,600,36
20160315,615,35.96
20160315,630,35.98
20160315,645,36.01
20160315,700,35.96
20160315,715,36.03
20160315,730,35.97
20160315,745,35.98
20160315,800,35.98
20160315,815,36
20160315,830,35.98
20160315,845,35.95
20160315,900,35.96
20160315,915,35.99
20160315,930,35.93
20160315,945,35.95
20160315,1000,35.99
20160315,1015,35.99
20160315,1030,35.96
20160315,1045,36
20160315,1100,35.94
20160315,1115,35.98
20160315,1130,36.06
20160315,1145,35.87
20160315,1200,35.88
20160315,1215,35.93
20160315,1230,35.98
20160315,1245,35.9
20160315,1300,35.99
20160315,1315,35.93
20160315,1330,35.93
20160315,1345,35.93
20160315,1400,35.93
20160315,1415,35.95
20160315,1430,35.95
20160315,1445,35.95
20160315,1500,35.92
20160315,1515,35.93
20160315,1530,35.9
20160315,1545,35.88
20160315,1600,35.83
20160315,1615,35.84
20160315,1630,35.87
20160315,1645,35.96
20160315,1700,35.93
20160315,1715,35.94
20160315,1730,35.87
20160315,1745,35.93
20160315,1800,35.96
20160315,1815,35.91
20160315,1830,35.9
20160315,1845,35.95
20160315,1900,35.96
20160315,1915,35.91
20160315,1930,35.9
20160315,1945,35.88
20160315,2000,35.87
20160315,2015,35.93
20160315,2030,35.84
20160315,2045,35.88
20160315,2100,35.86
20160315,2115,35.84
20160315,2130,35.85
20160315,2145,35.87
20160315,2200,36.01
20160315,2215,35.88
20160315,2230,35.89
20160315,2245,35.86
20160315,2300,35.98
20160315,2315,35.87
20160315,2330,35.91
20160315,2345,35.92
20160316,0,35.82
20160316,15,35.79
20160316,30,35.69
20160316,45,35.74
20160316,100,35.83
20160316,115,35.83
20160316,130,35.74
20160316,145,35.86
20160316,200,35.8
20160316,215,35.77
20160316,230,35.75
20160316,245,35.81
20160316,300,35.72
20160316,315,35.79
20160316,330,35.76
20160316,345,35.78
20160316,400,35.71
20160316,415,35.72
20160316,430,35.74
20160316,445,35.71
20160316,500,35.71
20160316,515,35.66
20160316,530,35.67
20160316,545,35.69
20160316,600,35.66
20160316,615,35.67
20160316,630,35.66
20160316,645,35.64
20160316,700,35.67
20160316,715,35.65
20160316,730,35.64
20160316,745,35.63
20160316,800,35.63
20160316,815,35.66
20160316,830,35.65
20160316,845,35.68
20160316,900,35.66
20160316,915,35.61
20160316,930,35.73
20160316,945,35.65
20160316,1000,35.7
20160316,1015,35.76
20160316,1030,35.72
20160316,1045,35.73
20160316,1100,35.71
20160316,1115,35.65
20160316,1130,35.69
20160316,1145,35.69
20160316,1200,35.63
20160316,1215,35.52
20160316,1230,35.59
20160316,1245,35.56
20160316,1300,35.55
20160316,1315,35.64
20160316,1330,35.82
20160316,1345,35.53
20160316,1400,35.47
20160316,1415,35.49
20160316,1430,35.45
20160316,1445,35.45
20160316,1500,35.44
20160316,1515,35.49
20160316,1530,35.52
20160316,1545,35.52
20160316,1600,35.55
20160316,1615,35.53
20160316,1630,35.49
20160316,1645,35.47
20160316,1700,35.45
20160316,1715,35.44
20160316,1730,35.43
20160316,1745,35.43
20160316,1800,35.46
20160316,1815,35.46
20160316,1830,35.45
20160316,1845,35.44
20160316,1900,35.41
20160316,1915,35.44
20160316,1930,35.4
20160316,1945,35.41
20160316,2000,35.45
20160316,2015,35.44
20160316,2030,35.45
20160316,2045,35.45
20160316,2100,35.37
20160316,2115,35.39
20160316,2130,35.47
20160316,2145,35.43
20160316,2200,35.43
20160316,2215,35.44
20160316,2230,35.4
20160316,2245,35.39
20160316,2300,35.33
20160316,2315,35.35
20160316,2330,35.33
20160316,2345,35.35
20160317,0,35.35
20160317,15,35.42
20160317,30,35.38
20160317,45,35.31
20160317,100,35.33
20160317,115,35.3
20160317,130,35.32
20160317,145,35.35
20160317,200,35.35
20160317,215,35.29
20160317,230,35.27
20160317,245,35.34
20160317,300,35.28
20160317,315,35.3
20160317,330,35.29
20160317,345,35.26
20160317,400,35.25
20160317,415,35.28
20160317,430,35.29
20160317,445,35.26
20160317,500,35.26
20160317,515,35.24
20160317,530,35.21
20160317,545,35.19
20160317,600,35.26
20160317,615,35.19
20160317,630,35.21
20160317,645,35.22
20160317,700,35.19
20160317,715,35.22
20160317,730,35.26
20160317,745,35.23
20160317,800,35.2
20160317,815,35.19
20160317,830,35.14
20160317,845,35.16
20160317,900,35.16
20160317,915,35.17
20160317,930,35.19
20160317,945,35.16
20160317,1000,35.16
20160317,1015,35.18
20160317,1030,35.12
20160317,1045,35.2
20160317,1100,35.13
20160317,1115,35.14
20160317,1130,35.41
20160317,1145,35.19
20160317,1200,35.08
20160317,1215,35.11
20160317,1230,35.09
20160317,1245,35.05
20160317,1300,35.06
20160317,1315,35.11
20160317,1330,35.08
20160317,1345,35.09
20160317,1400,35.07
20160317,1415,35.1
20160317,1430,35.09
20160317,1445,35.05
20160317,1500,35.03
20160317,1515,35.09
20160317,1530,35.07
20160317,1545,35.02
20160317,1600,35.04
20160317,1615,35.04
20160317,1630,35.03
20160317,1645,35.06
20160317,1700,34.99
20160317,1715,35.03
20160317,1730,35.02
20160317,1745,35
20160317,1800,35.44
20160317,1815,35
20160317,1830,35
20160317,1845,34.98
20160317,1900,34.98
20160317,1915,34.96
20160317,1930,34.98
20160317,1945,34.96
20160317,2000,34.98
20160317,2015,34.92
20160317,2030,34.93
20160317,2045,34.91
20160317,2100,34.86
20160317,2115,34.94
20160317,2130,34.92
20160317,2145,34.92
20160317,2200,34.92
20160317,2215,34.94
20160317,2230,34.96
20160317,2245,34.91
20160317,2300,34.86
20160317,2315,34.88
20160317,2330,34.88
20160317,2345,34.88
20160318,0,34.88
20160318,15,34.88
20160318,30,34.86
20160318,45,34.82
20160318,100,34.82
20160318,115,34.85
20160318,130,34.84
20160318,145,34.87
20160318,200,34.85
20160318,215,34.81
20160318,230,34.82
20160318,245,34.79
20160318,300,34.79
20160318,315,34.8
20160318,330,34.72
20160318,345,34.85
20160318,400,34.81
20160318,415,34.81
20160318,430,34.74
20160318,445,34.78
20160318,500,34.78
20160318,515,34.77
20160318,530,34.71
20160318,545,34.77
20160318,600,34.91
20160318,615,34.79
20160318,630,34.72
20160318,645,34.68
20160318,700,34.75
20160318,715,34.73
20160318,730,34.73
20160318,745,34.69
20160318,800,34.69
20160318,815,34.69
20160318,830,34.74
20160318,845,34.71
20160318,900,34.7
20160318,915,34.65
20160318,930,34.69
20160318,945,34.67
20160318,1000,34.7
20160318,1015,34.66
20160318,1030,34.66
20160318,1045,34.67
20160318,1100,34.65
20160318,1115,34.62
20160318,1130,34.59
20160318,1145,34.63
20160318,1200,34.6
20160318,1215,34.7
20160318,1230,34.63
20160318,1245,34.65
20160318,1300,34.62
20160318,1315,34.65
20160318,1330,34.59
20160318,1345,34.65
20160318,1400,34.61
20160318,1415,34.66
20160318,1430,34.62
20160318,1445,34.6
20160318,1500,34.58
20160318,1515,34.58
20160318,1530,34.58
20160318,1545,34.56
20160318,1600,34.59
20160318,1615,34.54
20160318,1630,34.6
20160318,1645,34.5
20160318,1700,34.56
20160318,1715,34.52
20160318,1730,34.54
20160318,1745,34.52
20160318,1800,34.52
20160318,1815,34.57
20160318,1830,34.52
20160318,1845,34.53
20160318,1900,34.45
20160318,1915,34.46
20160318,1930,34.46
20160318,1945,34.49
20160318,2000,34.51
20160318,2015,34.47
20160318,2030,34.5
20160318,2045,34.46
20160318,2100,34.43
20160318,2115,34.42
20160318,2130,34.44
20160318,2145,34.43
20160318,2200,34.41
20160318,2215,34.4
20160318,2230,34.44
20160318,2245,34.43
20160318,2300,34.44
20160318,2315,34.39
20160318,2330,34.46
20160318,2345,34.44
20160319,0,34.39
20160319,15,34.44
20160319,30,34.34
20160319,45,34.41
20160319,100,34.39
20160319,115,34.39
20160319,130,34.31
20160319,145,34.34
20160319,200,34.3
20160319,215,34.26
20160319,230,34.35
20160319,245,34.33
20160319,300,34.26
20160319,315,34.27
20160319,330,34.33
20160319,345,34.3
20160319,400,34.27
20160319,415,34.27
20160319,430,34.21
20160319,445,34.25
20160319,500,34.29
20160319,515,34.2
20160319,530,34.22
20160319,545,34.25
20160319,600,34.28
20160319,615,34.24
20160319,630,34.22
20160319,645,34.22
20160319,700,34.19
20160319,715,34.18
20160319,730,34.19
20160319,745,34.2
20160319,800,34.21
20160319,815,34.2
20160319,830,34.15
20160319,845,34.2
20160319,900,34.14
20160319,915,34.13
20160319,930,34.11
20160319,945,34.19
20160319,1000,34.18
20160319,1015,34.18
20160319,1030,34.19
20160319,1045,34.18
20160319,1100,34.2
20160319,1115,34.14
20160319,1130,34.16
20160319,1145,34.16
20160319,1200,34.19
20160319,1215,34.11
20160319,1230,34.07
20160319,1245,34.08
20160319,1300,34.11
20160319,1315,34.11
20160319,1330,34.08
20160319,1345,34.08
20160319,1400,34.09
20160319,1415,34.09
20160319,1430,34.07
20160319,1445,34.02
20160319,1500,34.02
20160319,1515,34.03
20160319,1530,34.01
20160319,1545,34.03
20160319,1600,34
20160319,1615,34.03
20160319,1630,33.96
20160319,1645,33.98
20160319,1700,33.96
20160319,1715,33.96
20160319,1730,33.95
20160319,1745,33.92
20160319,1800,33.94
20160319,1815,33.91
20160319,1830,33.99
20160319,1845,33.95
20160319,1900,33.88
20160319,1915,33.89
20160319,1930,33.9
20160319,1945,33.9
20160319,2000,33.9
20160319,2015,33.87
20160319,2030,34.06
20160319,2045,33.88
20160319,2100,33.91
20160319,2115,33.89
20160319,2130,33.8
20160319,2145,33.83
20160319,2200,33.85
20160319,2215,33.81
20160319,2230,33.83
20160319,2245,33.81
20160319,2300,33.8
20160319,2315,33.86
20160319,2330,33.79
20160319,2345,33.83
20160320,0,33.81
20160320,15,33.89
20160320,30,33.77
20160320,45,33.82
20160320,100,33.8
20160320,115,33.84
20160320,130,33.76
20160320,145,33.86
20160320,200,33.8
20160320,215,33.78
20160320,230,33.75
20160320,245,33.79
20160320,300,33.73
20160320,315,33.76
20160320,330,33.71
20160320,345,33.72
20160320,400,33.71
20160320,415,33.72
20160320,430,33.72
20160320,445,33.7
20160320,500,33.69
20160320,515,33.68
20160320,530,33.67
20160320,545,33.66
20160320,600,33.71
20160320,615,33.68
20160320,630,33.62
20160320,645,33.63
20160320,700,33.68
20160320,715,33.62
20160320,730,33.69
20160320,745,33.64
20160320,800,33.62
20160320,815,33.64
20160320,830,33.66
20160320,845,33.6
20160320,900,33.61
20160320,915,33.64
20160320,930,33.61
20160320,945,33.69
20160320,1000,33.65
20160320,1015,33.6
20160320,1030,33.59
20160320,1045,33.59
20160320,1100,33.64
20160320,1115,33.61
20160320,1130,33.56
20160320,1145,33.55
20160320,1200,33.59
20160320,1215,33.52
20160320,1230,33.58
20160320,1245,33.56
20160320,1300,33.53
20160320,1315,33.56
20160320,1330,33.57
20160320,1345,33.49
20160320,1400,33.51
20160320,1415,33.51
20160320,1430,33.45
20160320,1445,33.55
20160320,1500,33.51
20160320,1515,33.45
20160320,1530,33.46
20160320,1545,33.54
20160320,1600,33.48
20160320,1615,33.5
20160320,1630,33.47
20160320,1645,33.55
20160320,1700,33.5
20160320,1715,33.48
20160320,1730,33.56
20160320,1745,33.49
20160320,1800,33.45
20160320,1815,33.48
20160320,1830,33.47
20160320,1845,33.54
20160320,1900,33.49
20160320,1915,33.5
20160320,1930,33.48
20160320,1945,33.48
20160320,2000,33.54
20160320,2015,33.57
20160320,2030,33.46
20160320,2045,33.46
20160320,2100,33.5
20160320,2115,33.48
20160320,2130,33.48
20160320,2145,33.46
20160320,2200,33.45
20160320,2215,33.46
20160320,2230,33.49
20160320,2245,33.46
20160320,2300,33.48
20160320,2315,33.49
20160320,2330,33.48
20160320,2345,33.49
20160321,0,33.44
20160321,15,33.45
20160321,30,33.52
20160321,45,33.56
20160321,100,33.51
20160321,115,33.56
20160321,130,33.51
20160321,145,33.52
20160321,200,33.48
20160321,215,33.52
20160321,230,33.52
20160321,245,33.5
20160321,300,33.49
20160321,315,33.54
20160321,330,33.47
20160321,345,33.47
20160321,400,33.48
20160321,415,33.48
20160321,430,33.52
20160321,445,33.44
20160321,500,33.45
20160321,515,33.44
20160321,530,33.42
20160321,545,33.48
20160321,600,33.42
20160321,615,33.53
20160321,630,33.45
20160321,645,33.45
20160321,700,33.44
20160321,715,33.42
20160321,730,33.45
20160321,745,33.51
20160321,800,33.62
20160321,815,33.51
20160321,830,33.42
20160321,845,33.44
20160321,900,33.42
20160321,915,33.42
20160321,930,33.43
20160321,945,33.47
20160321,1000,33.47
20160321,1015,33.45
20160321,1030,33.36
20160321,1045,33.37
20160321,1100,33.37
20160321,1115,33.41
20160321,1130,33.45
20160321,1145,33.42
20160321,1200,33.45
20160321,1215,33.39
20160321,1230,33.38
20160321,1245,33.43
20160321,1300,33.39
20160321,1315,33.39
20160321,1330,33.39
20160321,1345,33.4
20160321,1400,33.38
20160321,1415,33.43
20160321,1430,33.42
20160321,1445,33.4
20160321,1500,33.36
20160321,1515,33.36
20160321,1530,33.38
20160321,1545,33.4
20160321,1600,33.41
20160321,1615,33.38
20160321,1630,33.41
20160321,1645,33.41
20160321,1700,33.4
20160321,1715,33.42
20160321,1730,33.44
20160321,1745,33.44
20160321,1800,33.43
20160321,1815,33.47
20160321,1830,33.44
20160321,1845,33.46
20160321,1900,33.47
20160321,1915,33.47
20160321,1930,33.45
20160321,1945,33.44
20160321,2000,33.48
20160321,2015,33.5
20160321,2030,33.5
20160321,2045,33.5
20160321,2100,33.47
20160321,2115,33.45
20160321,2130,33.46
20160321,2145,33.64
20160321,2200,33.52
20160321,2215,33.48
20160321,2230,33.48
20160321,2245,33.48
20160321,2300,33.5
20160321,2315,33.64
20160321,2330,33.47
20160321,2345,33.56
20160322,0,33.55
20160322,15,33.59
20160322,30,33.59
20160322,45,33.67
20160322,100,33.58
20160322,115,33.64
20160322,130,33.59
20160322,145,33.64
20160322,200,33.65
20160322,215,33.53
20160322,230,33.57
20160322,245,33.54
20160322,300,33.49
20160322,315,33.65
20160322,330,33.58
20160322,345,33.59
20160322,400,33.6
20160322,415,33.6
20160322,430,33.58
20160322,445,33.6
20160322,500,33.62
20160322,515,33.61
20160322,530,33.59
20160322,545,33.63
20160322,600,33.62
20160322,615,33.65
20160322,630,33.65
20160322,645,33.59
20160322,700,33.63
20160322,715,33.67
20160322,730,33.61
20160322,745,33.7
20160322,800,33.67
20160322,815,33.66
20160322,830,33.67
20160322,845,33.66
20160322,900,33.71
20160322,915,33.7
20160322,930,33.7
20160322,945,33.7
20160322,1000,33.74
20160322,1015,33.7
20160322,1030,33.72
20160322,1045,33.72
20160322,1100,33.69
20160322,1115,33.73
20160322,1130,33.78
20160322,1145,33.83
20160322,1200,33.67
20160322,1215,33.84
20160322,1230,33.74
20160322,1245,33.71
20160322,1300,33.8
20160322,1315,33.81
20160322,1330,33.74
20160322,1345,33.83
20160322,1400,33.79
20160322,1415,33.79
20160322,1430,33.89
20160322,1445,33.83
20160322,1500,33.81
20160322,1515,33.79
20160322,1530,33.8
20160322,1545,33.77
20160322,1600,33.83
20160322,1615,33.83
20160322,1630,33.84
20160322,1645,33.85
20160322,1700,33.85
20160322,1715,33.85
20160322,1730,33.81
20160322,1745,33.78
20160322,1800,33.91
20160322,1815,33.85
20160322,1830,33.93
20160322,1845,33.86
20160322,1900,33.94
20160322,1915,33.88
20160322,1930,33.87
20160322,1945,33.84
20160322,2000,33.83
20160322,2015,33.82
20160322,2030,33.93
20160322,2045,33.84
20160322,2100,33.87
20160322,2115,33.94
20160322,2130,33.87
20160322,2145,33.92
20160322,2200,33.89
20160322,2215,33.96
20160322,2230,33.95
20160322,2245,33.91
20160322,2300,33.91
20160322,2315,33.93
20160322,2330,33.96
20160322,2345,33.9
20160323,0,33.96
20160323,15,34
20160323,30,33.96
20160323,45,33.9
20160323,100,33.99
20160323,115,33.96
20160323,130,34.01
20160323,145,33.96
20160323,200,33.95
20160323,215,34.11
20160323,230,34.09
20160323,245,34.09
20160323,300,34.07
20160323,315,34
20160323,330,34.09
20160323,345,34.07
20160323,400,34.11
20160323,415,34.07
20160323,430,34.12
20160323,445,34.17
20160323,500,34.03
20160323,515,34.02
20160323,530,34.01
20160323,545,33.99
20160323,600,34.06
20160323,615,34.14
20160323,630,34.07
20160323,645,34.07
20160323,700,34.06
20160323,715,34.04
20160323,730,34.05
20160323,745,34.1
20160323,800,34.09
20160323,815,34.04
20160323,830,34.12
20160323,845,34.06
20160323,900,34.02
20160323,915,34.02
20160323,930,34.08
20160323,945,34.08
20160323,1000,34.11
20160323,1015,34.08
20160323,1030,34.02
20160323,1045,34.04
20160323,1100,34.18
20160323,1115,34.07
20160323,1130,34.09
20160323,1145,34.14
20160323,1200,34.16
20160323,1215,34.08
20160323,1230,34.16
20160323,1245,34.01
20160323,1300,34.15
20160323,1315,34.13
20160323,1330,34.02
20160323,1345,34.01
20160323,1400,34.02
20160323,1415,33.99
20160323,1430,34.06
20160323,1445,34.06
20160323,1500,34.02
20160323,1515,34.05
20160323,1530,33.94
20160323,1545,33.98
20160323,1600,34.01
20160323,1615,33.98
20160323,1630,34.01
20160323,1645,34.02
20160323,1700,34.06
20160323,1715,33.99
20160323,1730,34.02
20160323,1745,34
20160323,1800,33.97
20160323,1815,33.96
20160323,1830,34.03
20160323,1845,33.95
20160323,1900,34.02
20160323,1915,33.98
20160323,1930,33.95
20160323,1945,33.99
20160323,2000,33.97
20160323,2015,33.96
20160323,2030,34.13
20160323,2045,33.99
20160323,2100,33.97
20160323,2115,34.03
20160323,2130,34.11
20160323,2145,33.96
20160323,2200,33.98
20160323,2215,33.93
20160323,2230,34.05
20160323,2245,33.96
20160323,2300,33.94
20160323,2315,33.96
20160323,2330,33.98
20160323,2345,33.97
20160324,0,33.99
20160324,15,34.02
20160324,30,34.01
20160324,45,33.96
20160324,100,33.94
20160324,115,33.91
20160324,130,33.93
20160324,145,33.92
20160324,200,34
20160324,215,33.95
20160324,230,33.87
20160324,245,33.93
20160324,300,33.93
20160324,315,34.03
20160324,330,33.94
20160324,345,33.91
20160324,400,33.95
20160324,415,33.9
20160324,430,33.93
20160324,445,33.95
20160324,500,33.88
20160324,515,33.84
20160324,530,33.94
20160324,545,33.9
20160324,600,33.93
20160324,615,33.89
20160324,630,33.87
20160324,645,33.87
20160324,700,33.81
20160324,715,33.85
20160324,730,33.88
20160324,745,33.83
20160324,800,33.87
20160324,815,33.83
20160324,830,33.86
20160324,845,33.84
20160324,900,33.83
20160324,915,33.84
20160324,930,33.78
20160324,945,33.83
20160324,1000,33.82
20160324,1015,33.74
20160324,1030,33.76
20160324,1045,33.78
20160324,1100,33.79
20160324,1115,33.75
20160324,1130,33.83
20160324,1145,33.77
20160324,1200,33.77
20160324,1215,33.72
20160324,1230,33.7
20160324,1245,33.71
20160324,1300,33.67
20160324,1315,33.64
20160324,1330,33.67
20160324,1345,33.67
20160324,1400,33.67
20160324,1415,33.71
20160324,1430,33.68
20160324,1445,33.65
20160324,1500,33.59
20160324,1515,33.65
20160324,1530,33.59
20160324,1545,33.58
20160324,1600,33.63
20160324,1615,33.56
20160324,1630,33.56
20160324,1645,33.58
20160324,1700,33.56
20160324,1715,33.51
20160324,1730,33.52
20160324,1745,33.53
20160324,1800,33.5
20160324,1815,33.62
20160324,1830,33.49
20160324,1845,33.47
20160324,1900,33.49
20160324,1915,33.55
20160324,1930,33.46
20160324,1945,33.46
20160324,2000,33.42
20160324,2015,33.4
20160324,2030,33.43
20160324,2045,33.39
20160324,2100,33.26
20160324,2115,33.4
20160324,2130,33.3
20160324,2145,33.37
20160324,2200,33.37
20160324,2215,33.34
20160324,2230,33.32
20160324,2245,33.35
20160324,2300,33.31
20160324,2315,33.43
20160324,2330,33.4
20160324,2345,33.37
20160325,0,33.24
20160325,15,33.3
20160325,30,33.34
20160325,45,33.25
20160325,100,33.22
20160325,115,33.27
20160325,130,33.34
20160325,145,33.21
20160325,200,33.31
20160325,215,33.22
20160325,230,33.31
20160325,245,33.15
20160325,300,33.29
20160325,315,33.31
20160325,330,33.3
20160325,345,33.27
20160325,400,33.25
20160325,415,33.18
20160325,430,33.22
20160325,445,33.19
20160325,500,33.08
20160325,515,33.1
20160325,530,33.18
20160325,545,33.15
20160325,600,33.22
20160325,615,33.11
20160325,630,33.1
20160325,645,33.12
20160325,700,33.4
20160325,715,33.11
20160325,730,33.14
20160325,745,33.03
20160325,800,33.07
20160325,815,33.06
20160325,830,33.06
20160325,845,33.07
20160325,900,33.08
20160325,915,33.02
20160325,930,33.05
20160325,945,33.11
20160325,1000,33.13
20160325,1015,33.05
20160325,1030,33.06
20160325,1045,33.09
20160325,1100,33.07
20160325,1115,33.04
20160325,1130,33.05
20160325,1145,33
20160325,1200,33.01
20160325,1215,33.04
20160325,1230,33.05
20160325,1245,33.03
20160325,1300,33.06
20160325,1315,33.02
20160325,1330,32.99
20160325,1345,32.95
20160325,1400,33.03
20160325,1415,32.99
20160325,1430,33.01
20160325,1445,32.97
20160325,1500,32.95
20160325,1515,32.95
20160325,1530,32.91
20160325,1545,32.95
20160325,1600,32.94
20160325,1615,32.9
20160325,1630,32.99
20160325,1645,32.96
20160325,1700,32.9
20160325,1715,32.87
20160325,1730,32.89
20160325,1745,32.9
20160325,1800,33.03
20160325,1815,32.95
20160325,1830,32.83
20160325,1845,32.93
20160325,1900,32.94
20160325,1915,32.87
20160325,1930,32.87
20160325,1945,32.84
20160325,2000,32.87
20160325,2015,32.82
20160325,2030,32.85
20160325,2045,32.82
20160325,2100,32.8
20160325,2115,32.76
20160325,2130,32.78
20160325,2145,32.88
20160325,2200,32.8
20160325,2215,32.78
20160325,2230,32.76
20160325,2245,32.74
20160325,2300,32.74
20160325,2315,32.75
20160325,2330,32.7
20160325,2345,32.7
20160326,0,32.72
20160326,15,32.73
20160326,30,32.74
20160326,45,32.72
20160326,100,32.74
20160326,115,32.68
20160326,130,32.69
20160326,145,32.64
20160326,200,32.63
20160326,215,32.66
20160326,230,32.61
20160326,245,32.68
20160326,300,32.62
20160326,315,32.64
20160326,330,32.57
20160326,345,32.62
20160326,400,32.56
20160326,415,32.56
20160326,430,32.56
20160326,445,32.61
20160326,500,32.58
20160326,515,32.57
20160326,530,32.57
20160326,545,32.57
20160326,600,32.63
20160326,615,32.53
20160326,630,32.62
20160326,645,32.48
20160326,700,32.49
20160326,715,32.51
20160326,730,32.51
20160326,745,32.49
20160326,800,32.49
20160326,815,32.48
20160326,830,32.47
20160326,845,32.43
20160326,900,32.48
20160326,915,32.43
20160326,930,32.41
20160326,945,32.41
20160326,1000,32.37
20160326,1015,32.41
20160326,1030,32.39
20160326,1045,32.38
20160326,1100,32.38
20160326,1115,32.35
20160326,1130,32.36
20160326,1145,32.31
20160326,1200,32.31
20160326,1215,32.46
20160326,1230,32.36
20160326,1245,32.3
20160326,1300,32.27
20160326,1315,32.26
20160326,1330,32.28
20160326,1345,32.27
20160326,1400,32.27
20160326,1415,32.24
20160326,1430,32.24
20160326,1445,32.23
20160326,1500,32.22
20160326,1515,32.27
20160326,1530,32.18
20160326,1545,32.15
20160326,1600,32.2
20160326,1615,32.17
20160326,1630,32.19
20160326,1645,32.11
20160326,1700,32.17
20160326,1715,32.11
20160326,1730,32.14
20160326,1745,32.11
20160326,1800,32.09
20160326,1815,32.08
20160326,1830,32.1
20160326,1845,32.04
20160326,1900,32.04
20160326,1915,32.06
20160326,1930,32.04
20160326,1945,32.02
20160326,2000,31.98
20160326,2015,31.97
20160326,2030,31.97
20160326,2045,31.95
20160326,2100,31.95
20160326,2115,32.02
20160326,2130,31.99
20160326,2145,31.89
20160326,2200,31.95
20160326,2215,31.9
20160326,2230,31.84
20160326,2245,31.87
20160326,2300,31.86
20160326,2315,31.89
20160326,2330,31.81
20160326,2345,31.83
20160327,0,31.87
20160327,15,31.83
20160327,30,31.81
20160327,45,31.91
20160327,100,31.8
20160327,115,31.9
20160327,130,31.8
20160327,145,31.74
20160327,200,31.82
20160327,215,31.72
20160327,230,31.7
20160327,245,31.7
20160327,300,31.69
20160327,315,31.73
20160327,330,31.65
20160327,345,31.66
20160327,400,31.63
20160327,415,31.62
20160327,430,31.61
20160327,445,31.7
20160327,500,31.62
20160327,515,31.62
20160327,530,31.53
20160327,545,31.59
20160327,600,31.52
20160327,615,31.55
20160327,630,31.51
20160327,645,31.53
20160327,700,31.51
20160327,715,31.45
20160327,730,31.46
20160327,745,31.46
20160327,800,31.5
20160327,815,31.54
20160327,830,31.44
20160327,845,31.43
20160327,900,31.4
20160327,915,31.48
20160327,930,31.62
20160327,945,31.32
20160327,1000,31.38
20160327,1015,31.32
20160327,1030,31.36
20160327,1045,31.33
20160327,1100,31.3
20160327,1115,31.27
20160327,1130,31.27
20160327,1145,31.3
20160327,1200,31.27
20160327,1215,31.45
20160327,1230,31.25
20160327,1245,31.23
20160327,1300,31.22
20160327,1315,31.24
20160327,1330,31.14
20160327,1345,31.16
20160327,1400,31.17
20160327,1415,31.11
20160327,1430,30.96
20160327,1445,31.17
20160327,1500,31.12
20160327,1515,31.05
20160328,1100,29.98
20160328,1115,29.96
20160328,1130,29.92
20160328,1145,29.87
20160328,1200,29.84
20160328,1215,29.93
20160328,1230,29.78
20160328,1245,29.83
20160328,1300,29.7
20160328,1315,29.84
20160328,1330,29.75
20160328,1345,29.75
20160328,1400,29.65
20160328,1415,29.59
20160328,1430,29.71
20160328,1445,29.45
20160328,1500,29.69
20160328,1515,29.6
20160328,1530,29.58
20160328,1545,29.57
20160328,1600,29.6
20160328,1615,29.51
20160328,1630,29.49
20160328,1645,29.55
20160328,1700,29.57
20160328,1715,29.41
20160328,1730,29.43
20160328,1745,29.49
20160328,1800,29.42
20160328,1815,29.42
20160328,1830,29.33
20160328,1845,29.34
20160328,1900,29.31
20160328,1915,29.3
20160328,1930,29.35
20160328,1945,29.31
20160328,2000,29.21
20160328,2015,29.19
20160328,2030,29.17
20160328,2045,29.16
20160328,2100,29.08
20160328,2115,29.11
20160328,2130,29
20160328,2145,29.22
20160328,2200,29.04
20160328,2215,29.01
20160328,2230,29.01
20160328,2245,28.95
20160328,2300,28.99
20160328,2315,28.94
20160328,2330,28.95
20160328,2345,28.98
20160329,0,28.94
20160329,15,28.85
20160329,30,28.86
20160329,45,28.91
20160329,100,28.86
20160329,115,28.83
20160329,130,28.84
20160329,145,28.82
20160329,200,28.79
20160329,215,28.77
20160329,230,28.73
20160329,245,28.67
20160329,300,28.73
20160329,315,28.73
20160329,330,28.68
20160329,345,28.63
20160329,400,28.64
20160329,415,28.7
20160329,430,28.59
20160329,445,28.64
20160329,500,28.6
20160329,515,28.61
20160329,530,28.56
20160329,545,28.5
20160329,600,28.49
20160329,615,28.5
20160329,630,28.39
20160329,645,28.41
20160329,700,28.41
20160329,715,28.38
20160329,730,28.36
20160329,745,28.38
20160329,800,28.35
20160329,815,28.25
20160329,900,28.33
20160329,915,28.29
20160329,945,2
20160329,1000,28.28
20160329,1015,28.34
20160329,1100,28.09
20160329,1115,28
20160329,1200,28
20160329,1215,27.9
20160329,1300,27.81
20160329,1315,27.82
20160329,1400,27.78
20160329,1415,27.73
20160329,1500,27.64
20160329,1515,27.56
20160329,1530,2
20160329,1600,27.54
20160329,1615,27.6
20160329,1700,27.5
20160329,1715,27.44
20160329,1800,27.41
20160329,1815,27.42
20160329,1830,5
20160329,1845,2
20160329,1900,27.22
20160329,1915,27.46
20160329,1945,2
20160329,2000,27.3
20160329,2015,27.25
20160329,2100,27.08
20160329,2115,27.17
20160329,2145,2
20160329,2200,27.07
20160329,2215,27.01
20160329,2300,27.03
20160329,2315,26.92
20160330,0,26.93
20160330,15,27.1
20160330,45,2
20160330,100,26.81
20160330,115,26.78
